OriginalTitle,OriginalArtist,OriginalDeezerId,OriginalRank,AlternativeTitle,AlternativeArtist,AlternativeAlbum,AlternativeDeezerId,AlternativeRank,AlternativeDurationSec,AlternativeExplicit,DeezerTrackUrl,AlternativePreviewUrl,ConfidenceNote
"(thematic candidate)","","","","Once in a Lifetime (2005 Remaster)","Talking Heads","Remain in Light (Deluxe Version)","5093672","657447","259","false","https://www.deezer.com/us/track/5093672","https://cdnt-preview.dzcdn.net/api/1/1/7/a/4/0/7a4551aaa34d530efd8505395bfb2be1.mp3?hdnea=exp=1781363514~acl=/api/1/1/7/a/4/0/7a4551aaa34d530efd8505395bfb2be1.mp3*~data=user_id=0,application_id=42~hmac=3f681e538fafe0124c4419166600a0922d2359cb95c01d1f4cefc7f08f5cdb21","On 1 list: 100 Greatest Driving Songs"
"(thematic candidate)","","","","Cinnamon","BENEE","Cinnamon","3517241741","654918","162","false","https://www.deezer.com/us/track/3517241741","https://cdnt-preview.dzcdn.net/api/1/1/6/d/2/0/6d27b38e3ee246cbef971c365f49e775.mp3?hdnea=exp=1781363516~acl=/api/1/1/6/d/2/0/6d27b38e3ee246cbef971c365f49e775.mp3*~data=user_id=0,application_id=42~hmac=d0317f14d2b75028750574607ca1d20802ee7ad0df04b9315f39265ef8fc525c","On 1 list: Feel Good Commute"
"(thematic candidate)","","","","Murder on the Dancefloor (triple j Like A Version)","Royel Otis","Murder on the Dancefloor (triple j Like A Version)","2629968462","653402","180","false","https://www.deezer.com/us/track/2629968462","https://cdnt-preview.dzcdn.net/api/1/1/c/2/5/0/c253d11a79094eb352d28eaf8a9d87a0.mp3?hdnea=exp=1781363516~acl=/api/1/1/c/2/5/0/c253d11a79094eb352d28eaf8a9d87a0.mp3*~data=user_id=0,application_id=42~hmac=a66cbd08f05da039cd01241faaef62fd8353530489a9c0d88535aa5f090e8382","On 1 list: Feel Good Commute"
"(thematic candidate)","","","","Sonnet","The Verve","Urban Hymns (Remastered 2016)","398570652","652640","262","false","https://www.deezer.com/us/track/398570652","https://cdnt-preview.dzcdn.net/api/1/1/c/3/2/0/c32c403cd46c1a32eda167d4bd128494.mp3?hdnea=exp=1781363513~acl=/api/1/1/c/3/2/0/c32c403cd46c1a32eda167d4bd128494.mp3*~data=user_id=0,application_id=42~hmac=2401a14a00bba3f2b826eeed3354da3fa1074af185e250c6d7337ecbfb204a01","On 1 list: roadtrip radio"
"(thematic candidate)","","","","Float On","Modest Mouse","Good News For People Who Love Bad News","581923","650363","208","false","https://www.deezer.com/us/track/581923","https://cdnt-preview.dzcdn.net/api/1/1/8/a/2/0/8a293f116494bf6f4f02871cdedb27eb.mp3?hdnea=exp=1781363515~acl=/api/1/1/8/a/2/0/8a293f116494bf6f4f02871cdedb27eb.mp3*~data=user_id=0,application_id=42~hmac=2652603423811629b08a27dda3ac7be16c843b88643248d15e2677d44330eb25","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","Find Me","Kings Of Leon","WALLS","134024954","648901","245","false","https://www.deezer.com/us/track/134024954","https://cdnt-preview.dzcdn.net/api/1/1/7/b/6/0/7b68c5917ab510ba22ecdacba72baf32.mp3?hdnea=exp=1781363515~acl=/api/1/1/7/b/6/0/7b68c5917ab510ba22ecdacba72baf32.mp3*~data=user_id=0,application_id=42~hmac=0e4684f339f5431e20bfbb16c1ec6b9fdce3032d34167481fd2253e642cb4d7c","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","Level of Concern","Twenty One Pilots","Level of Concern","926340752","648586","220","false","https://www.deezer.com/us/track/926340752","https://cdnt-preview.dzcdn.net/api/1/1/d/2/e/0/d2e17e65f20d05535038472c1977b86b.mp3?hdnea=exp=1781363513~acl=/api/1/1/d/2/e/0/d2e17e65f20d05535038472c1977b86b.mp3*~data=user_id=0,application_id=42~hmac=8a4ea7f6b651c72e715f82b5a8a355de9cbe1d4fb2606a757879b189b722de2d","On 1 list: roadtrip radio"
"(thematic candidate)","","","","I'm your first","flowerovlove","I'm your first","3531126261","647602","174","true","https://www.deezer.com/us/track/3531126261","https://cdnt-preview.dzcdn.net/api/1/1/a/c/d/0/acd158ecc3261667d85c24e6f201ad65.mp3?hdnea=exp=1781363516~acl=/api/1/1/a/c/d/0/acd158ecc3261667d85c24e6f201ad65.mp3*~data=user_id=0,application_id=42~hmac=0b9f1539be2011b27456da55bbe45afc11ae1eb08df8ebb556ac1d81af8fe12b","On 1 list: Feel Good Commute"
"(thematic candidate)","","","","Kiwi","Harry Styles","Harry Styles","360302001","642666","176","false","https://www.deezer.com/us/track/360302001","https://cdnt-preview.dzcdn.net/api/1/1/1/9/2/0/19270c21b29e92873d567f405fcbe895.mp3?hdnea=exp=1781363515~acl=/api/1/1/1/9/2/0/19270c21b29e92873d567f405fcbe895.mp3*~data=user_id=0,application_id=42~hmac=2e69aded9921e94baa3786afce70af0b9f45d023e8f3498e986f1083e20ed66b","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","Going Up The Country (Remastered 2005)","Canned Heat","The Very Best Of Canned Heat","3151773","641309","173","false","https://www.deezer.com/us/track/3151773","https://cdnt-preview.dzcdn.net/api/1/1/4/9/3/0/493183d245c108f1aa4c4f168898022f.mp3?hdnea=exp=1781363512~acl=/api/1/1/4/9/3/0/493183d245c108f1aa4c4f168898022f.mp3*~data=user_id=0,application_id=42~hmac=2b0163b4f260bf2ff06973d300cb4a984c9a2fd072f4c80d5bc4ef542d259b7b","On 1 list: Rock Road Trip"
"(thematic candidate)","","","","Sweet Disposition","The Temper Trap","(500) Days of Summer (Music from the Motion Picture)","3822464","639826","234","false","https://www.deezer.com/us/track/3822464","https://cdnt-preview.dzcdn.net/api/1/1/9/5/c/0/95c73c0ecf23ead19dfabda939dacef6.mp3?hdnea=exp=1781363515~acl=/api/1/1/9/5/c/0/95c73c0ecf23ead19dfabda939dacef6.mp3*~data=user_id=0,application_id=42~hmac=6d5d7c74b6f1d6db6615cdc2f4fcf712ed86fa54f9f27fcde5220b5b18feae32","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","All Summer Long","Kid Rock","Rock n Roll Jesus","4087608","637580","297","false","https://www.deezer.com/us/track/4087608","https://cdnt-preview.dzcdn.net/api/1/1/0/b/d/0/0bd2303952d321fb693e3a1dd49c9f35.mp3?hdnea=exp=1781363516~acl=/api/1/1/0/b/d/0/0bd2303952d321fb693e3a1dd49c9f35.mp3*~data=user_id=0,application_id=42~hmac=e4127603bc66d8a617f12a873628edbf21deb9e769e9f5ed26deecbe9d3883a6","On 1 list: Southern Rock Essentials"
"(thematic candidate)","","","","She Drives Me Crazy","Fine Young Cannibals","The Raw & The Cooked","428850812","636666","215","false","https://www.deezer.com/us/track/428850812","https://cdnt-preview.dzcdn.net/api/1/1/5/8/8/0/588f82eaff03f50270e7d77062e6e2cb.mp3?hdnea=exp=1781363514~acl=/api/1/1/5/8/8/0/588f82eaff03f50270e7d77062e6e2cb.mp3*~data=user_id=0,application_id=42~hmac=23f233bac5cda22f1e0a8cb2813fb56b926b13c2b2804428d1f50246d1e20890","On 1 list: 100 Greatest Driving Songs"
"(thematic candidate)","","","","Everything I Own","Bread","The Best of Bread","675098","635779","187","false","https://www.deezer.com/us/track/675098","https://cdnt-preview.dzcdn.net/api/1/1/6/2/c/0/62c7dace883cb8fa7196f643de4f318b.mp3?hdnea=exp=1781363514~acl=/api/1/1/6/2/c/0/62c7dace883cb8fa7196f643de4f318b.mp3*~data=user_id=0,application_id=42~hmac=1b917664fca073d1c0e46b9e28dd28a24cd9c986bd32200c17e11dab71da8d8d","On 1 list: 100 Greatest Driving Songs"
"(thematic candidate)","","","","Werewolves of London","Warren Zevon","Excitable Boy","773638","632841","209","false","https://www.deezer.com/us/track/773638","https://cdnt-preview.dzcdn.net/api/1/1/e/b/4/0/eb47089fb527b93159cfb0ee2d5f7d07.mp3?hdnea=exp=1781363514~acl=/api/1/1/e/b/4/0/eb47089fb527b93159cfb0ee2d5f7d07.mp3*~data=user_id=0,application_id=42~hmac=6552631b8eeb1e7b72fcc58dfddf7e8cc755724cd8064880dedb0dcd9bead6ea","On 1 list: 100 Greatest Driving Songs"
"(thematic candidate)","","","","Fooled Around And Fell In Love","Elvin Bishop","Boogie Nights #2 (More Music From The Original Motion Picture)","4733215","624858","275","false","https://www.deezer.com/us/track/4733215","https://cdnt-preview.dzcdn.net/api/1/1/4/1/f/0/41f7a765d529921bafc90e9a29f6bf6b.mp3?hdnea=exp=1781363516~acl=/api/1/1/4/1/f/0/41f7a765d529921bafc90e9a29f6bf6b.mp3*~data=user_id=0,application_id=42~hmac=723c83b861465ac9db0328d2e0136c0d519c5ec02406da70c35df0078dde82e8","On 1 list: Southern Rock Essentials"
"(thematic candidate)","","","","Machu Picchu","The Strokes","Angles","10101601","624396","210","false","https://www.deezer.com/us/track/10101601","https://cdnt-preview.dzcdn.net/api/1/1/c/1/f/0/c1f43ead575011338b4ab3389b0ffa8b.mp3?hdnea=exp=1781363515~acl=/api/1/1/c/1/f/0/c1f43ead575011338b4ab3389b0ffa8b.mp3*~data=user_id=0,application_id=42~hmac=026ff679f41c9c5d9178ed1dccb6072059996c16c3b327cf366f9c7e0e97dbd0","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","Dial Drunk","Noah Kahan","Dial Drunk","2368216925","622558","213","true","https://www.deezer.com/us/track/2368216925","https://cdnt-preview.dzcdn.net/api/1/1/3/f/1/0/3f182bdd69bdb4d6f9cefe70e04d1abb.mp3?hdnea=exp=1781363512~acl=/api/1/1/3/f/1/0/3f182bdd69bdb4d6f9cefe70e04d1abb.mp3*~data=user_id=0,application_id=42~hmac=04f4036f141796b8fcb31dfe8c0c584650a5f79c50c69b479acbfeb3b6d38017","On 1 list: Rock Road Trip"
"(thematic candidate)","","","","Graceland","Paul Simon","Graceland (25th Anniversary Deluxe Edition)","32140151","622112","291","false","https://www.deezer.com/us/track/32140151","https://cdnt-preview.dzcdn.net/api/1/1/d/a/9/0/da96ca91470b2611228420c26bd6ca1d.mp3?hdnea=exp=1781363512~acl=/api/1/1/d/a/9/0/da96ca91470b2611228420c26bd6ca1d.mp3*~data=user_id=0,application_id=42~hmac=b8bac768ee3edbdb89784ff3b01675bd6a4e8a009676d355b2941a33e8d84b4a","On 1 list: Rock Road Trip"
"(thematic candidate)","","","","Trouble","Cage The Elephant","Tell Me I'm Pretty","115706582","616477","225","false","https://www.deezer.com/us/track/115706582","https://cdnt-preview.dzcdn.net/api/1/1/9/6/8/0/968f106800db75a19c8b18037a11afca.mp3?hdnea=exp=1781363515~acl=/api/1/1/9/6/8/0/968f106800db75a19c8b18037a11afca.mp3*~data=user_id=0,application_id=42~hmac=17ea22d52231ca80eb815242f4e05e925d6b388b19627d4129385961a55232cb","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","Mississippi Queen","Mountain","Climbing!","608589","615150","151","false","https://www.deezer.com/us/track/608589","https://cdnt-preview.dzcdn.net/api/1/1/d/6/8/0/d686bf1cf29384d34b1d4c7ae3b4f78a.mp3?hdnea=exp=1781363516~acl=/api/1/1/d/6/8/0/d686bf1cf29384d34b1d4c7ae3b4f78a.mp3*~data=user_id=0,application_id=42~hmac=44f9900024bda0237d084ee6e54fbbae421ab865cd8d8c178e11f41f308f9e53","On 1 list: Southern Rock Essentials"
"(thematic candidate)","","","","Summer Breeze","Seals and Crofts","Seals & Crofts' Greatest Hits","5416564","615138","205","false","https://www.deezer.com/us/track/5416564","https://cdnt-preview.dzcdn.net/api/1/1/9/1/d/0/91d3cfa2b7ca32cf4afe3dec7e0c764a.mp3?hdnea=exp=1781363514~acl=/api/1/1/9/1/d/0/91d3cfa2b7ca32cf4afe3dec7e0c764a.mp3*~data=user_id=0,application_id=42~hmac=94daf6928f883d4b718e3ca72b038e36331d5cb0c3de526361c26da75411aa61","On 1 list: 100 Greatest Driving Songs"
"(thematic candidate)","","","","Young Turks (2008 Remaster)","Rod Stewart","Some Guys Have All the Luck","2550609","613255","302","false","https://www.deezer.com/us/track/2550609","https://cdnt-preview.dzcdn.net/api/1/1/e/b/c/0/ebc710f3ba388b15eefe85986cccff0e.mp3?hdnea=exp=1781363514~acl=/api/1/1/e/b/c/0/ebc710f3ba388b15eefe85986cccff0e.mp3*~data=user_id=0,application_id=42~hmac=25ac07b132c8b544396862a4bb8bad79f995e8b15ead63f559a7d42392a60e11","On 1 list: 100 Greatest Driving Songs"
"(thematic candidate)","","","","Houdini","Foster The People","Torches","15546835","611768","202","false","https://www.deezer.com/us/track/15546835","https://cdnt-preview.dzcdn.net/api/1/1/6/2/1/0/6213bb05240cd1877f9d7ed7cc8fa64b.mp3?hdnea=exp=1781363515~acl=/api/1/1/6/2/1/0/6213bb05240cd1877f9d7ed7cc8fa64b.mp3*~data=user_id=0,application_id=42~hmac=493b53ac3224bf5c31dab00bf2e5c3ac5bf4ea7d5c2ff580b49419d23aa26182","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","East Side of Sorrow","Zach Bryan","Zach Bryan","2417266215","609320","209","true","https://www.deezer.com/us/track/2417266215","https://cdnt-preview.dzcdn.net/api/1/1/c/7/8/0/c788001bf6a9190ee104045533d78a84.mp3?hdnea=exp=1781363512~acl=/api/1/1/c/7/8/0/c788001bf6a9190ee104045533d78a84.mp3*~data=user_id=0,application_id=42~hmac=4437e73fc0f730be76be1c5b891c5798a44629d8a2a3cf96a44f49b4b5c16c09","On 1 list: Rock Road Trip"
"(thematic candidate)","","","","Lonesome Highway","Rory Gallagher","Wheels Within Wheels","401526032","608088","319","false","https://www.deezer.com/us/track/401526032","https://cdnt-preview.dzcdn.net/api/1/1/0/5/4/0/05469e337253d96172222e77114fe1ce.mp3?hdnea=exp=1781363512~acl=/api/1/1/0/5/4/0/05469e337253d96172222e77114fe1ce.mp3*~data=user_id=0,application_id=42~hmac=df7e299f3a11e132b371f26527cd3a36b274f3d69a8798b40892b242efbc4623","On 1 list: Rock Road Trip"
"(thematic candidate)","","","","Queen of the Highway","The Doors","Morrison Hotel","670823","601477","167","false","https://www.deezer.com/us/track/670823","https://cdnt-preview.dzcdn.net/api/1/1/6/6/5/0/665aa2463fd9250ecc139ee8ca82c9b8.mp3?hdnea=exp=1781363512~acl=/api/1/1/6/6/5/0/665aa2463fd9250ecc139ee8ca82c9b8.mp3*~data=user_id=0,application_id=42~hmac=e3b63e01cb237a78d4c2fec34df09d9f02026e538405f5bd2b86174dc0c0ce16","On 1 list: Rock Road Trip"
"(thematic candidate)","","","","Waste A Moment","Kings Of Leon","WALLS","134024948","599459","183","false","https://www.deezer.com/us/track/134024948","https://cdnt-preview.dzcdn.net/api/1/1/e/b/8/0/eb8b2f353140cdacdfaf36f6646e6d97.mp3?hdnea=exp=1781363515~acl=/api/1/1/e/b/8/0/eb8b2f353140cdacdfaf36f6646e6d97.mp3*~data=user_id=0,application_id=42~hmac=8c7b97bd3ec7c3a37d60c14376d836fe6f93b697f0e06c4b69e0369882ef685c","On 1 list: Summer Road Trip Jams 2023"
"(thematic candidate)","","","","American Girl","Tom Petty And The Heartbreakers","Greatest Hits","588236252","598938","210","false","https://www.deezer.com/us/track/588236252","https://cdnt-preview.dzcdn.net/api/1/1/0/8/8/0/0884cb5ee863802f84807213062a34e5.mp3?hdnea=exp=1781363516~acl=/api/1/1/0/8/8/0/0884cb5ee863802f84807213062a34e5.mp3*~data=user_id=0,application_id=42~hmac=b135d6e3e6850a5e733d3030ca16aef6a414e974114e5d4c04f1f26bc47358fb","On 1 list: Southern Rock Essentials"
"(thematic candidate)","","","","pokemon","Wet Leg","moisturizer","3285890771","596539","206","false","https://www.deezer.com/us/track/3285890771","https://cdnt-preview.dzcdn.net/api/1/1/1/2/f/0/12f057adecc72f829e7b6c69bbb029ce.mp3?hdnea=exp=1781363516~acl=/api/1/1/1/2/f/0/12f057adecc72f829e7b6c69bbb029ce.mp3*~data=user_id=0,application_id=42~hmac=34da1cbedad51981bb82465e901240cba326f3e1cabe4f853825e546d1b0fa8a","On 1 list: Feel Good Commute"
