OriginalTitle,OriginalArtist,OriginalDeezerId,OriginalRank,AlternativeTitle,AlternativeArtist,AlternativeAlbum,AlternativeDeezerId,AlternativeRank,AlternativeDurationSec,AlternativeExplicit,DeezerTrackUrl,AlternativePreviewUrl,ConfidenceNote
"(gap)","","","","Wonderful Life","Black","Wonderful Life","2535353","740985","289","false","https://www.deezer.com/us/track/2535353","https://cdnt-preview.dzcdn.net/api/1/1/b/4/9/0/b49b936418ca34639c8ba856ca482ca9.mp3?hdnea=exp=1781297467~acl=/api/1/1/b/4/9/0/b49b936418ca34639c8ba856ca482ca9.mp3*~data=user_id=0,application_id=42~hmac=0a4f2f275d0d5b5c442978017f32e02ee9271ae5dce68ad3fcffa66cca2c7926","On 2 editorial lists"
"(gap)","","","","Islands In the Stream","Dolly Parton","The Very Best Of Dolly Parton","989305","729110","249","false","https://www.deezer.com/us/track/989305","https://cdnt-preview.dzcdn.net/api/1/1/3/a/b/0/3ab0091d19443965e9f093c018f5b4e0.mp3?hdnea=exp=1781297469~acl=/api/1/1/3/a/b/0/3ab0091d19443965e9f093c018f5b4e0.mp3*~data=user_id=0,application_id=42~hmac=542896d80ef7c9d97e95e70a7b2a10c4602379af1066809bac296d320ae15ac5","On 2 editorial lists"
"(gap)","","","","Why ?","Bronski Beat","The Very Best Of Jimmy Somerville, Bronski Beat & The Communards","428735752","728457","243","false","https://www.deezer.com/us/track/428735752","https://cdnt-preview.dzcdn.net/api/1/1/d/0/4/0/d04607c684fe1aa22652c9ca792b0e16.mp3?hdnea=exp=1781297469~acl=/api/1/1/d/0/4/0/d04607c684fe1aa22652c9ca792b0e16.mp3*~data=user_id=0,application_id=42~hmac=4b289ae537210bec5cc2eab440af6dc7d8a92ceef38369e8a4bb823b8e1dfb02","On 2 editorial lists"
"(gap)","","","","Buffalo Soldier","Bob Marley & The Wailers","Legend - The Best Of Bob Marley And The Wailers","530300651","650560","256","false","https://www.deezer.com/us/track/530300651","https://cdnt-preview.dzcdn.net/api/1/1/0/6/1/0/0618c101cb1b0cb2f561bcbf6caefd1f.mp3?hdnea=exp=1781297467~acl=/api/1/1/0/6/1/0/0618c101cb1b0cb2f561bcbf6caefd1f.mp3*~data=user_id=0,application_id=42~hmac=b15375f21896ae519409a1f63b47ea66755868beefa9f9cab082a9edbb2f03e0","On 2 editorial lists"
"(gap)","","","","The Tide Is High","Blondie","Essential","13569204","602838","279","false","https://www.deezer.com/us/track/13569204","https://cdnt-preview.dzcdn.net/api/1/1/8/e/8/0/8e85892b09919411674c15777312e6b1.mp3?hdnea=exp=1781297467~acl=/api/1/1/8/e/8/0/8e85892b09919411674c15777312e6b1.mp3*~data=user_id=0,application_id=42~hmac=3569d00603eff4446b091be913988effdec553cca24b563be3acbf524d75a51a","On 2 editorial lists"
"(gap)","","","","Flashdance... What A Feeling ('95 Version)","Irene Cara","Dance #1's","906571","571914","226","false","https://www.deezer.com/us/track/906571","https://cdnt-preview.dzcdn.net/api/1/1/e/9/1/0/e91401102b325d064f2e704d29ae19ed.mp3?hdnea=exp=1781297469~acl=/api/1/1/e/9/1/0/e91401102b325d064f2e704d29ae19ed.mp3*~data=user_id=0,application_id=42~hmac=62514052ccf31e65c22cff753fb5b5716b893d5b945294e369179b039fbeb2f9","On 2 editorial lists"
"(gap)","","","","Rock Wit'cha","Bobby Brown","Don't Be Cruel (Expanded Edition)","921945602","560833","287","false","https://www.deezer.com/us/track/921945602","https://cdnt-preview.dzcdn.net/api/1/1/7/7/f/0/77f1a9c9ed8a31af95d0e91f94b7f4b1.mp3?hdnea=exp=1781297469~acl=/api/1/1/7/7/f/0/77f1a9c9ed8a31af95d0e91f94b7f4b1.mp3*~data=user_id=0,application_id=42~hmac=8eaa25dd89e04c741be64065c49ca2b81ecbabedfd737b6284be6a77506a03df","On 2 editorial lists"
"(gap)","","","","She Can't Love You","Chemise","Classics Funky Music, Vol. 2","67882794","559684","310","false","https://www.deezer.com/us/track/67882794","https://cdnt-preview.dzcdn.net/api/1/1/e/7/a/0/e7af7717d61921f422ffb646f36cf909.mp3?hdnea=exp=1781297469~acl=/api/1/1/e/7/a/0/e7af7717d61921f422ffb646f36cf909.mp3*~data=user_id=0,application_id=42~hmac=14afabe4ddc03e3f99ace2836ca2bfc30b72dae0f775bee12ff5e6a251052c8d","On 2 editorial lists"
"(gap)","","","","Everything I Own","Boy George","Spin Dazzle - The Best Of Boy George And Culture Club","3152786","554876","235","false","https://www.deezer.com/us/track/3152786","https://cdnt-preview.dzcdn.net/api/1/1/f/9/5/0/f95f572fdf48f9dbe139e4432e92d134.mp3?hdnea=exp=1781297469~acl=/api/1/1/f/9/5/0/f95f572fdf48f9dbe139e4432e92d134.mp3*~data=user_id=0,application_id=42~hmac=b9444287991cbfee91df01a7c1ca653b1d1b9224d8c6d3ac5e44110e105b5b83","On 2 editorial lists"
"(gap)","","","","Biggest Part of Me","Ambrosia","Biggest Part Of Me / Livin' On My Own","5195736","533635","324","false","https://www.deezer.com/us/track/5195736","https://cdnt-preview.dzcdn.net/api/1/1/a/6/f/0/a6fac0c390dd01b414bfaf1ef53898e3.mp3?hdnea=exp=1781297467~acl=/api/1/1/a/6/f/0/a6fac0c390dd01b414bfaf1ef53898e3.mp3*~data=user_id=0,application_id=42~hmac=1589f081bef26ad511c30a29ab5d5b11c3d2a9cb3a72cf22e5cbb1fd6d4f51db","On 2 editorial lists"
"(gap)","","","","A quién le importa","Alaska Y Dinarama","A Quién Le Importa","3370926","530623","205","false","https://www.deezer.com/us/track/3370926","https://cdnt-preview.dzcdn.net/api/1/1/a/4/0/0/a40c307e38864e78dab051599c8d64ef.mp3?hdnea=exp=1781297469~acl=/api/1/1/a/4/0/0/a40c307e38864e78dab051599c8d64ef.mp3*~data=user_id=0,application_id=42~hmac=3bb3fef9c1f8002d8cfc968d3593e72d1e3048c5b2ccb7be4f3e6307667440ef","On 2 editorial lists"
"(gap)","","","","Every Woman in the World","Air Supply","The Essential Air Supply","79542990","494094","205","false","https://www.deezer.com/us/track/79542990","https://cdnt-preview.dzcdn.net/api/1/1/1/f/d/0/1fd7502c8749dbd7d897c347b01778ec.mp3?hdnea=exp=1781297467~acl=/api/1/1/1/f/d/0/1fd7502c8749dbd7d897c347b01778ec.mp3*~data=user_id=0,application_id=42~hmac=5760e41254517d1bf0f313a1bda753aa2a14c92e85624bb63af83b01ed83e6dd","On 2 editorial lists"
"(gap)","","","","China Girl (Single Version; 2014 Remaster)","David Bowie","Legacy (The Very Best Of David Bowie, Deluxe)","2173385657","231448","255","false","https://www.deezer.com/us/track/2173385657","https://cdnt-preview.dzcdn.net/api/1/1/6/5/7/0/65700d88feb7ac20d8652894d954df56.mp3?hdnea=exp=1781297468~acl=/api/1/1/6/5/7/0/65700d88feb7ac20d8652894d954df56.mp3*~data=user_id=0,application_id=42~hmac=0be3a2a5f11a42b6ae36b5298b98849c6f82171505847e6959c84b79a4b55e14","On 2 editorial lists"
"(gap)","","","","I Ran (So Far Away)","A Flock Of Seagulls","We Are The '80s","1025577","7872","300","false","https://www.deezer.com/us/track/1025577","https://cdnt-preview.dzcdn.net/api/1/1/1/1/4/0/114a6f4166ad3f1be8bbc0866ec95d0a.mp3?hdnea=exp=1781297467~acl=/api/1/1/1/1/4/0/114a6f4166ad3f1be8bbc0866ec95d0a.mp3*~data=user_id=0,application_id=42~hmac=e5fbdd681b7af88da57903b62593e387eb666ecab5ada9bb739dd685e74e3934","On 2 editorial lists"
"(gap)","","","","Sarà perché ti amo","Ricchi E Poveri","Nur das Beste","636405","948107","189","false","https://www.deezer.com/us/track/636405","https://cdnt-preview.dzcdn.net/api/1/1/f/6/c/0/f6cfec4620f9fd54224a0cfd9b3cacff.mp3?hdnea=exp=1781297469~acl=/api/1/1/f/6/c/0/f6cfec4620f9fd54224a0cfd9b3cacff.mp3*~data=user_id=0,application_id=42~hmac=c93f2a1febc04bba8a92176f35fb6f096a792c09cea369859c682f77bba48c4d","On: 80s Pop"
"(gap)","","","","Man in the Mirror (Remastered Version)","Michael Jackson","Michael Jackson's This Is It","4603411","941472","319","false","https://www.deezer.com/us/track/4603411","https://cdnt-preview.dzcdn.net/api/1/1/e/7/4/0/e749654ab6b1ee7c11d050a3e8f0dea6.mp3?hdnea=exp=1781297471~acl=/api/1/1/e/7/4/0/e749654ab6b1ee7c11d050a3e8f0dea6.mp3*~data=user_id=0,application_id=42~hmac=814aeb81c118fe189ba207f7163fefc5c7b193e250abe72e5d21d9e744f898d7","On: 80s Ballads"
"(gap)","","","","Where Is My Mind?","Pixies","Death to the Pixies","936899","935713","229","false","https://www.deezer.com/us/track/936899","https://cdnt-preview.dzcdn.net/api/1/1/6/0/5/0/605e47103f1f9a410af3312b7e7c6161.mp3?hdnea=exp=1781297472~acl=/api/1/1/6/0/5/0/605e47103f1f9a410af3312b7e7c6161.mp3*~data=user_id=0,application_id=42~hmac=50f83438f543cb7862ec6b245adddbc7b2876d64ad2a92aa9f160ae4c8be2a9a","On: 80s Alternative"
"(gap)","","","","The Winner Takes It All","ABBA","ABBA Gold","884035","930393","296","false","https://www.deezer.com/us/track/884035","https://cdnt-preview.dzcdn.net/api/1/1/f/9/f/0/f9f04923f459973a863f4802647a248f.mp3?hdnea=exp=1781297467~acl=/api/1/1/f/9/f/0/f9f04923f459973a863f4802647a248f.mp3*~data=user_id=0,application_id=42~hmac=ae4c1627fe424667113c28cd3cedf0be135c03674e5cac4763bbf73c9d34fb27","On: 80s Hits"
"(gap)","","","","Lay All Your Love On Me","ABBA","Abba Gold Anniversary Edition","76376863","881960","274","false","https://www.deezer.com/us/track/76376863","https://cdnt-preview.dzcdn.net/api/1/1/e/7/e/0/e7ed3a8e78f5fd25ad89107175749554.mp3?hdnea=exp=1781297467~acl=/api/1/1/e/7/e/0/e7ed3a8e78f5fd25ad89107175749554.mp3*~data=user_id=0,application_id=42~hmac=adaf32798d58fb7eaefb92254d69253930cf57e189982c651fd8b907fdfb7c05","On: 80s Hits"
"(gap)","","","","Start Me Up (Remastered 2009)","The Rolling Stones","Tattoo You (2009 Re-Mastered)","4125592","872940","211","false","https://www.deezer.com/us/track/4125592","https://cdnt-preview.dzcdn.net/api/1/1/4/b/6/0/4b6b0bc274cb58262f60c72c55d87e7e.mp3?hdnea=exp=1781297470~acl=/api/1/1/4/b/6/0/4b6b0bc274cb58262f60c72c55d87e7e.mp3*~data=user_id=0,application_id=42~hmac=aaa0b050951d99afa26cbf4970009bbe6d2be083eed50bfb6aff5e20d89330ab","On: 80s Rock"
"(gap)","","","","Sunday Bloody Sunday (Remastered 2008)","U2","War (Remastered)","1579265","862402","279","false","https://www.deezer.com/us/track/1579265","https://cdnt-preview.dzcdn.net/api/1/1/3/3/0/0/3303557666f2cbbedf30a1d6d9be18b1.mp3?hdnea=exp=1781297470~acl=/api/1/1/3/3/0/0/3303557666f2cbbedf30a1d6d9be18b1.mp3*~data=user_id=0,application_id=42~hmac=a5f2989abdf41bf335a6d04dade27a73d4806c0cc535c9517d3ff48b3bebe079","On: 80s Rock"
"(gap)","","","","Cheri Cheri Lady","Modern Talking","Original 80's","74249000","859136","225","false","https://www.deezer.com/us/track/74249000","https://cdnt-preview.dzcdn.net/api/1/1/a/9/3/0/a939dde099326129621d1a2ef3190074.mp3?hdnea=exp=1781297469~acl=/api/1/1/a/9/3/0/a939dde099326129621d1a2ef3190074.mp3*~data=user_id=0,application_id=42~hmac=e548c7d6630ce991f5b2ee0e2dc9d1261a14f390ea44acea4666db6996b6a5ff","On: 80s Pop"
"(gap)","","","","Heaven","Bryan Adams","Reckless","88902737","856692","243","false","https://www.deezer.com/us/track/88902737","https://cdnt-preview.dzcdn.net/api/1/1/9/6/b/0/96b866bab06474c9e3a09a5c47fb83e2.mp3?hdnea=exp=1781297471~acl=/api/1/1/9/6/b/0/96b866bab06474c9e3a09a5c47fb83e2.mp3*~data=user_id=0,application_id=42~hmac=3cda85fca836f562a7220b91512c5f224689ccdcdcf88948d4818373ef5172d8","On: 80s Ballads"
"(gap)","","","","Baby Can I Hold You","Tracy Chapman","Tracy Chapman","2271566","835257","193","false","https://www.deezer.com/us/track/2271566","https://cdnt-preview.dzcdn.net/api/1/1/8/2/e/0/82eab5f30fd2fc3552ffc92fa11b1058.mp3?hdnea=exp=1781297471~acl=/api/1/1/8/2/e/0/82eab5f30fd2fc3552ffc92fa11b1058.mp3*~data=user_id=0,application_id=42~hmac=396c814355005303fc38056e92156ee96a16800f0cf96fa544dd2f0158daedae","On: 80s Ballads"
"(gap)","","","","Slipping Through My Fingers","ABBA","The Visitors (Deluxe Edition)","20535911","813506","233","false","https://www.deezer.com/us/track/20535911","https://cdnt-preview.dzcdn.net/api/1/1/a/f/0/0/af0462f3d681981b27a912dd1b8cd673.mp3?hdnea=exp=1781297471~acl=/api/1/1/a/f/0/0/af0462f3d681981b27a912dd1b8cd673.mp3*~data=user_id=0,application_id=42~hmac=1a67349f74bb0b4ad8d8e56090948030787b266d403f4d51a492a63f4592dd7e","On: 80s Ballads"
"(gap)","","","","Sacrifice","Elton John","Love Songs","44586841","811458","306","false","https://www.deezer.com/us/track/44586841","https://cdnt-preview.dzcdn.net/api/1/1/7/e/c/0/7ec101ee8dbdc7429f7d67c2eb32539a.mp3?hdnea=exp=1781297471~acl=/api/1/1/7/e/c/0/7ec101ee8dbdc7429f7d67c2eb32539a.mp3*~data=user_id=0,application_id=42~hmac=017f6033ea1754c0d68c37d44e7de6eb881dc90e3167979e517043e1ca3855a0","On: 80s Ballads"
"(gap)","","","","Born in the U.S.A.","Bruce Springsteen","Born In The U.S.A.","15586213","810121","279","false","https://www.deezer.com/us/track/15586213","https://cdnt-preview.dzcdn.net/api/1/1/e/4/8/0/e48e42023cd3829c4ef8a6a18031fcd1.mp3?hdnea=exp=1781297469~acl=/api/1/1/e/4/8/0/e48e42023cd3829c4ef8a6a18031fcd1.mp3*~data=user_id=0,application_id=42~hmac=40853aed3d26f50c69d00875edc9ee67ff776d2727caf05285306349efdecaef","On: 80s Party Hits"
"(gap)","","","","Master Of Puppets (Remastered)","Metallica","Master Of Puppets (Deluxe Box Set / Remastered)","424562692","781207","515","false","https://www.deezer.com/us/track/424562692","https://cdnt-preview.dzcdn.net/api/1/1/a/5/c/0/a5c94dc4c16f610f74c3980ae11dcdac.mp3?hdnea=exp=1781297471~acl=/api/1/1/a/5/c/0/a5c94dc4c16f610f74c3980ae11dcdac.mp3*~data=user_id=0,application_id=42~hmac=14cec290cead90e80f0a4049fd528c1417cd7cd5c21974730d6413eb2676a393","On: 80s Ballads"
"(gap)","","","","Mad World","Tears For Fears","The Hurting","1090633","767993","215","false","https://www.deezer.com/us/track/1090633","https://cdnt-preview.dzcdn.net/api/1/1/1/f/1/0/1f1f037183fda41ecba9e2cd9b7f498a.mp3?hdnea=exp=1781297472~acl=/api/1/1/1/f/1/0/1f1f037183fda41ecba9e2cd9b7f498a.mp3*~data=user_id=0,application_id=42~hmac=15a53cae110867dc072c9b46ade22f078b650c97263ec4b112b6fa9d5265cfaf","On: 80s Alternative"
"(gap)","","","","Say You, Say Me","Lionel Richie","Dancing On The Ceiling (Expanded Edition)","905697","763362","244","false","https://www.deezer.com/us/track/905697","https://cdnt-preview.dzcdn.net/api/1/1/b/3/4/0/b341b99334dca61023aaa730b128d14c.mp3?hdnea=exp=1781297471~acl=/api/1/1/b/3/4/0/b341b99334dca61023aaa730b128d14c.mp3*~data=user_id=0,application_id=42~hmac=7a04283d824df57db24af68620bfe7e3cf01c2603541586a11ce8b63c6d70942","On: 80s Ballads"
"(gap)","","","","Babooshka","Kate Bush","Never for Ever","3127829","748934","209","false","https://www.deezer.com/us/track/3127829","https://cdnt-preview.dzcdn.net/api/1/1/7/5/1/0/7518bb4b05286a39390add6992a3950c.mp3?hdnea=exp=1781297472~acl=/api/1/1/7/5/1/0/7518bb4b05286a39390add6992a3950c.mp3*~data=user_id=0,application_id=42~hmac=a4744076003ec4b4a806a0270913b322ee9089754a7eed24f35b6f1d3fbe846f","On: 80s Alternative"
"(gap)","","","","Exagerado","Cazuza","Exagerado","69323110","714844","222","false","https://www.deezer.com/us/track/69323110","https://cdnt-preview.dzcdn.net/api/1/1/3/2/8/0/3285b0bbb802faa23f77edc5f713bdf9.mp3?hdnea=exp=1781297467~acl=/api/1/1/3/2/8/0/3285b0bbb802faa23f77edc5f713bdf9.mp3*~data=user_id=0,application_id=42~hmac=39157ae01b07db678179a710d004b0c427585700386c0570fddc7a2eb3f27cc3","On: 80s Hits"
"(gap)","","","","Here Comes Your Man","Pixies","Doolittle","945389","698311","201","false","https://www.deezer.com/us/track/945389","https://cdnt-preview.dzcdn.net/api/1/1/0/9/9/0/09994f4378d6cec873ad66c8cca8ac5b.mp3?hdnea=exp=1781297472~acl=/api/1/1/0/9/9/0/09994f4378d6cec873ad66c8cca8ac5b.mp3*~data=user_id=0,application_id=42~hmac=1b9cb87e312410ea382612e76f8edfb33b17fa12832b2da4a1b23a099679312a","On: 80s Alternative"
"(gap)","","","","Too Shy","Kajagoogoo","White Feathers","3357587","698215","221","false","https://www.deezer.com/us/track/3357587","https://cdnt-preview.dzcdn.net/api/1/1/8/a/6/0/8a6177cb558126b1cc321ed97953dfb4.mp3?hdnea=exp=1781297468~acl=/api/1/1/8/a/6/0/8a6177cb558126b1cc321ed97953dfb4.mp3*~data=user_id=0,application_id=42~hmac=8d41eaff11d88ebf885358cb411824d2a6665be10380008e1c03484fec9e958e","On: 80s HITS - 100 Greatest Songs of the 1980s"
"(gap)","","","","For Those About to Rock (We Salute You)","AC/DC","For Those About to Rock (We Salute You)","92720016","678095","343","false","https://www.deezer.com/us/track/92720016","https://cdnt-preview.dzcdn.net/api/1/1/7/7/9/0/779cc7efcd7a52d65532ea54bbebb1e5.mp3?hdnea=exp=1781297470~acl=/api/1/1/7/7/9/0/779cc7efcd7a52d65532ea54bbebb1e5.mp3*~data=user_id=0,application_id=42~hmac=1397df016fdf533f53bea07521c04e8260c104b5ef05014a1cf0236e4b135de4","On: 80s Rock"
"(gap)","","","","Such a Shame (Original Version)","Talk Talk","The Very Best Of","3129547","672714","266","false","https://www.deezer.com/us/track/3129547","https://cdnt-preview.dzcdn.net/api/1/1/e/6/e/0/e6e2edbaf2a59daf196be175ece98b44.mp3?hdnea=exp=1781297472~acl=/api/1/1/e/6/e/0/e6e2edbaf2a59daf196be175ece98b44.mp3*~data=user_id=0,application_id=42~hmac=bd488578dd8cb885ef4eb92873b64fc52ecdbe89dc614c1fa3579fe31d27d8a2","On: 80s Alternative"
"(gap)","","","","Major Tom","Peter Schilling","Major Tom","122357172","669187","273","false","https://www.deezer.com/us/track/122357172","https://cdnt-preview.dzcdn.net/api/1/1/3/a/f/0/3af5ddb9cd69a31b8fad80dc80f0bf80.mp3?hdnea=exp=1781297472~acl=/api/1/1/3/a/f/0/3af5ddb9cd69a31b8fad80dc80f0bf80.mp3*~data=user_id=0,application_id=42~hmac=f786e85f2cf20dc24afefd4ea8b6fd0da5da2e5aa9d50e40446144c955b47bf2","On: 80s Alternative"
"(gap)","","","","Square Rooms","Al Corley","Square Rooms","124197164","667991","221","false","https://www.deezer.com/us/track/124197164","https://cdnt-preview.dzcdn.net/api/1/1/9/3/1/0/931ed0dbfd6dca889e789e5afe15b67e.mp3?hdnea=exp=1781297469~acl=/api/1/1/9/3/1/0/931ed0dbfd6dca889e789e5afe15b67e.mp3*~data=user_id=0,application_id=42~hmac=125d82bc2661d492b18d4fafabb5de2ab822561f8871560eeda894e8d2e9f0c9","On: 80s Pop"
"(gap)","","","","Wish You Were Here","Bee Gees","One","139138685","661812","285","false","https://www.deezer.com/us/track/139138685","https://cdnt-preview.dzcdn.net/api/1/1/0/7/d/0/07dcec9389345eb577f7ed4646b63317.mp3?hdnea=exp=1781297471~acl=/api/1/1/0/7/d/0/07dcec9389345eb577f7ed4646b63317.mp3*~data=user_id=0,application_id=42~hmac=a2e3bb29a5673f820612b6ce95c050d40df7c5dda80892744a441daed42a0d4d","On: 80s Ballads"
"(gap)","","","","Guilty (feat. Barry Gibb)","Barbra Streisand","Guilty","1081069","655103","264","false","https://www.deezer.com/us/track/1081069","https://cdnt-preview.dzcdn.net/api/1/1/6/d/b/0/6dbb2c4b9c96584a6bb1f1f89a0a409c.mp3?hdnea=exp=1781297471~acl=/api/1/1/6/d/b/0/6dbb2c4b9c96584a6bb1f1f89a0a409c.mp3*~data=user_id=0,application_id=42~hmac=2af1e796c0f172e529cfc60b9a888b351a8ba1d55bf14883c9c70609dcf54756","On: 80s Ballads"
"(gap)","","","","Pictures Of You (Remastered)","The Cure","Disintegration (Deluxe Edition)","6215171","654570","448","false","https://www.deezer.com/us/track/6215171","https://cdnt-preview.dzcdn.net/api/1/1/a/8/4/0/a8481118ab1050572cff39671318d755.mp3?hdnea=exp=1781297472~acl=/api/1/1/a/8/4/0/a8481118ab1050572cff39671318d755.mp3*~data=user_id=0,application_id=42~hmac=09d85b19d5720613d7f00fa5e6faf8f032199c50edf578dcc57fbe69d2e53436","On: 80s Alternative"
"(gap)","","","","Unchain My Heart","Joe Cocker","Greatest Hits","3104720","653699","304","false","https://www.deezer.com/us/track/3104720","https://cdnt-preview.dzcdn.net/api/1/1/a/5/a/0/a5ae73b4919070896b03913e08e97097.mp3?hdnea=exp=1781297470~acl=/api/1/1/a/5/a/0/a5ae73b4919070896b03913e08e97097.mp3*~data=user_id=0,application_id=42~hmac=d27a38de7c7da7b229db10910b32616b57dcbfa1adc8cf733fe714939c812b80","On: 80s Rock"
