OriginalTitle,OriginalArtist,OriginalDeezerId,OriginalRank,AlternativeTitle,AlternativeArtist,AlternativeAlbum,AlternativeDeezerId,AlternativeRank,AlternativeDurationSec,AlternativeExplicit,DeezerTrackUrl,AlternativePreviewUrl,ConfidenceNote
"(thematic candidate)","","","","High On Life (feat. Bonn)","Martin Garrix","High On Life (feat. Bonn)","532182272","691480","230","false","https://www.deezer.com/us/track/532182272","https://cdnt-preview.dzcdn.net/api/1/1/8/f/d/0/8fdc4a115f3a4de0e6b41e153cf5dea7.mp3?hdnea=exp=1781737749~acl=/api/1/1/8/f/d/0/8fdc4a115f3a4de0e6b41e153cf5dea7.mp3*~data=user_id=0,application_id=42~hmac=30084fac1491d8e32bf2d1d7d59ed705dc828ceba79df97d0941ca312ee81678","On 1 list: 10s Hits"
"(thematic candidate)","","","","GDFR (feat. Sage the Gemini & Lookas)","Flo Rida","GDFR (feat. Sage The Gemini & Lookas)","86922279","691009","190","false","https://www.deezer.com/us/track/86922279","https://cdnt-preview.dzcdn.net/api/1/1/6/c/2/0/6c2345abea37ec15628f2b326f2bc3f2.mp3?hdnea=exp=1781737748~acl=/api/1/1/6/c/2/0/6c2345abea37ec15628f2b326f2bc3f2.mp3*~data=user_id=0,application_id=42~hmac=a2c5e7ca349c4724b423febd3c66acf9206fefbc6eca316f14e78460c26de154","On 1 list: 10s Hits"
"(thematic candidate)","","","","Your Love Is My Drug","Ke$ha","Animal (Expanded Edition)","15595928","689926","187","false","https://www.deezer.com/us/track/15595928","https://cdnt-preview.dzcdn.net/api/1/1/f/2/2/0/f22908c115163f3ccfa1432053431549.mp3?hdnea=exp=1781737748~acl=/api/1/1/f/2/2/0/f22908c115163f3ccfa1432053431549.mp3*~data=user_id=0,application_id=42~hmac=1b23e371ed5d49bf096b70e70384489b0296d9060dbb5e1f214b443c0b35471f","On 1 list: 10s Hits"
"(thematic candidate)","","","","Billionaire (feat. Bruno Mars)","Travie McCoy","Billionaire (feat. Bruno Mars)","6590103","689616","211","true","https://www.deezer.com/us/track/6590103","https://cdnt-preview.dzcdn.net/api/1/1/3/c/9/0/3c939c0cb21640e5f30b49c1e1427c71.mp3?hdnea=exp=1781737748~acl=/api/1/1/3/c/9/0/3c939c0cb21640e5f30b49c1e1427c71.mp3*~data=user_id=0,application_id=42~hmac=2e0ad1640a40b20a64cd110d82e8bf333ef88ceacf317c5584f7b5bff6d65975","On 1 list: 10s Hits"
"(thematic candidate)","","","","Let Me Love You (Until You Learn To Love Yourself)","Ne-Yo","R.E.D. (Deluxe Edition)","61793545","689585","254","false","https://www.deezer.com/us/track/61793545","https://cdnt-preview.dzcdn.net/api/1/1/e/6/a/0/e6ae2c638a0ed498d87203d96b15b2bb.mp3?hdnea=exp=1781737748~acl=/api/1/1/e/6/a/0/e6ae2c638a0ed498d87203d96b15b2bb.mp3*~data=user_id=0,application_id=42~hmac=b98fca9c335fcc265094bd2934923d319faf1b5af6c073aede9367fff80844c4","On 1 list: 10s Hits"
"(thematic candidate)","","","","Haven't Met You Yet","Michael Bublé","Crazy Love","4311272","689465","244","false","https://www.deezer.com/us/track/4311272","https://cdnt-preview.dzcdn.net/api/1/1/0/f/5/0/0f567d6d2da5b1c81ebde632e69e2a6b.mp3?hdnea=exp=1781737748~acl=/api/1/1/0/f/5/0/0f567d6d2da5b1c81ebde632e69e2a6b.mp3*~data=user_id=0,application_id=42~hmac=81e46921d37e8bcdae3650553a48bce2068b804628b1eee156828f4eb5ef7199","On 1 list: 10s Hits"
"(thematic candidate)","","","","Nonstop","Drake","Scorpion","533609202","688813","239","true","https://www.deezer.com/us/track/533609202","https://cdnt-preview.dzcdn.net/api/1/1/e/0/c/0/e0c1c5e0db941f3393239a64e8991376.mp3?hdnea=exp=1781737748~acl=/api/1/1/e/0/c/0/e0c1c5e0db941f3393239a64e8991376.mp3*~data=user_id=0,application_id=42~hmac=534d5fb2e143fed693295f598b13d7fd962dee369fbb3ec7a0c361a6bb78b5ef","On 1 list: 10s Hits"
"(thematic candidate)","","","","Look Back at It","A Boogie wit da Hoodie","Look Back at It","599047102","687321","179","true","https://www.deezer.com/us/track/599047102","https://cdnt-preview.dzcdn.net/api/1/1/5/c/d/0/5cd4bd98450ae9b71c75267bdc771a42.mp3?hdnea=exp=1781737748~acl=/api/1/1/5/c/d/0/5cd4bd98450ae9b71c75267bdc771a42.mp3*~data=user_id=0,application_id=42~hmac=8e9491a5f558e319a45b578a451432bbaa19a5eb7f2b2a8f42a899d51c72f0b9","On 1 list: 10s Hits"
"(thematic candidate)","","","","Clarity","Zedd","Clarity","60904700","684488","271","false","https://www.deezer.com/us/track/60904700","https://cdnt-preview.dzcdn.net/api/1/1/e/9/3/0/e9361dad0bf958c5bccb53ed096be917.mp3?hdnea=exp=1781737748~acl=/api/1/1/e/9/3/0/e9361dad0bf958c5bccb53ed096be917.mp3*~data=user_id=0,application_id=42~hmac=3266fab23d171417b472d123de4fd9384589ed991152c0f28dabcd5ea23dbaed","On 1 list: 10s Hits"
"(thematic candidate)","","","","In My Head","Jason Derulo","Jason Derulo (International)","5420473","682656","198","false","https://www.deezer.com/us/track/5420473","https://cdnt-preview.dzcdn.net/api/1/1/9/2/f/0/92fe9ae188ce2927146eb743c3601d5d.mp3?hdnea=exp=1781737747~acl=/api/1/1/9/2/f/0/92fe9ae188ce2927146eb743c3601d5d.mp3*~data=user_id=0,application_id=42~hmac=02411002fe8bfcf3ef1157c46e923be70e29781ff7382e2ed7637f77615f80d4","On 1 list: 10s Hits"
"(thematic candidate)","","","","Antidote","Travis Scott","Rodeo","106713886","680642","262","true","https://www.deezer.com/us/track/106713886","https://cdnt-preview.dzcdn.net/api/1/1/a/4/e/0/a4ef2ec4cb30d7696e214322fe413e39.mp3?hdnea=exp=1781737748~acl=/api/1/1/a/4/e/0/a4ef2ec4cb30d7696e214322fe413e39.mp3*~data=user_id=0,application_id=42~hmac=783828b37294e61f68de12db68090743660083278dea7e70fb79ba9b9127c961","On 1 list: 10s Hits"
"(thematic candidate)","","","","Blow Me","P!nk","The Truth About Love","60200371","680265","256","true","https://www.deezer.com/us/track/60200371","https://cdnt-preview.dzcdn.net/api/1/1/8/1/3/0/813f66b8fb41d98591e89b9c24cd73ae.mp3?hdnea=exp=1781737748~acl=/api/1/1/8/1/3/0/813f66b8fb41d98591e89b9c24cd73ae.mp3*~data=user_id=0,application_id=42~hmac=02c954608bb5a594b479202b79e65d0e108a22f197d8984a3e0993857f6f2c8f","On 1 list: 10s Hits"
"(thematic candidate)","","","","Ex's & Oh's","Elle King","Love Stuff","94753848","678974","201","false","https://www.deezer.com/us/track/94753848","https://cdnt-preview.dzcdn.net/api/1/1/7/e/6/0/7e6ac8bf74f8b2322e65a4223625f731.mp3?hdnea=exp=1781737748~acl=/api/1/1/7/e/6/0/7e6ac8bf74f8b2322e65a4223625f731.mp3*~data=user_id=0,application_id=42~hmac=23642a56eb114de7db61bb5269f1260a4ba86148fa49f99e06f90f216a9232a9","On 1 list: 10s Hits"
"(thematic candidate)","","","","Money In The Grave","Drake","The Best In The World Pack","696957242","677332","205","true","https://www.deezer.com/us/track/696957242","https://cdnt-preview.dzcdn.net/api/1/1/b/a/7/0/ba7358aa3d74b60dc6bcf26211f7f9e5.mp3?hdnea=exp=1781737748~acl=/api/1/1/b/a/7/0/ba7358aa3d74b60dc6bcf26211f7f9e5.mp3*~data=user_id=0,application_id=42~hmac=eaa721dd22b258faba52ece8f637403df67ddf5684d43793f5321b692bd77aa3","On 1 list: 10s Hits"
"(thematic candidate)","","","","High Enough","K.Flay","Every Where Is Some Where","344939021","677225","230","false","https://www.deezer.com/us/track/344939021","https://cdnt-preview.dzcdn.net/api/1/1/7/f/1/0/7f1ac6e6f479020c9f9c20f6ed5fa05e.mp3?hdnea=exp=1781737754~acl=/api/1/1/7/f/1/0/7f1ac6e6f479020c9f9c20f6ed5fa05e.mp3*~data=user_id=0,application_id=42~hmac=132baf79889eb231f6f13c262dd6b4843e9e2503455625c8b776efaa7c075c57","On 1 list: Modern Rock Essentials"
"(thematic candidate)","","","","Too Good","Drake","Views","124603278","676975","263","true","https://www.deezer.com/us/track/124603278","https://cdnt-preview.dzcdn.net/api/1/1/f/1/5/0/f152d4afb75fae93e1f8702f2e6be4b3.mp3?hdnea=exp=1781737748~acl=/api/1/1/f/1/5/0/f152d4afb75fae93e1f8702f2e6be4b3.mp3*~data=user_id=0,application_id=42~hmac=91d7078f1463654b7edfe7d0c4588f4dd12e8af6851581ae8d8fd6eb6cc5e2b0","On 1 list: 10s Hits"
"(thematic candidate)","","","","Thunder","Imagine Dragons","Best Of 2017","435821802","675746","188","false","https://www.deezer.com/us/track/435821802","https://cdnt-preview.dzcdn.net/api/1/1/4/c/8/0/4c8d211b7aa47e570453849758308b55.mp3?hdnea=exp=1781737747~acl=/api/1/1/4/c/8/0/4c8d211b7aa47e570453849758308b55.mp3*~data=user_id=0,application_id=42~hmac=11e3d8703e19cb5ba477cc8d7c3398434c0d48d16a240a75933ce5289ccda9c6","On 1 list: 10s Hits"
"(thematic candidate)","","","","Unsteady","X Ambassadors","VHS","102364678","675741","192","false","https://www.deezer.com/us/track/102364678","https://cdnt-preview.dzcdn.net/api/1/1/1/f/1/0/1f1435fc3d9ca153f4a105c6cd5b5415.mp3?hdnea=exp=1781737748~acl=/api/1/1/1/f/1/0/1f1435fc3d9ca153f4a105c6cd5b5415.mp3*~data=user_id=0,application_id=42~hmac=ad1be1dfaf5d4decffae9dd8aea59767f66a3273563de046ef5e76a2ab896447","On 1 list: 10s Hits"
"(thematic candidate)","","","","1-800-273-8255","Logic","Everybody","357859971","673791","250","true","https://www.deezer.com/us/track/357859971","https://cdnt-preview.dzcdn.net/api/1/1/3/e/9/0/3e9c50ead4f9aa81d1492cc844f89b30.mp3?hdnea=exp=1781737748~acl=/api/1/1/3/e/9/0/3e9c50ead4f9aa81d1492cc844f89b30.mp3*~data=user_id=0,application_id=42~hmac=8b38e615c2e4aa564e574f915c8cecf048836086f48cd4a1ec0b3ce5992dc234","On 1 list: 10s Hits"
"(thematic candidate)","","","","Bank Account","21 Savage","Issa Album","380536131","673582","220","true","https://www.deezer.com/us/track/380536131","https://cdnt-preview.dzcdn.net/api/1/1/f/2/a/0/f2a845aa1428e505c112144b3a820c97.mp3?hdnea=exp=1781737748~acl=/api/1/1/f/2/a/0/f2a845aa1428e505c112144b3a820c97.mp3*~data=user_id=0,application_id=42~hmac=77533bdcd1c97678ecd871f236ba017ba96282bc0ef59b27d62c5bb7cb5a70bc","On 1 list: 10s Hits"
"(thematic candidate)","","","","Don't","Ed Sheeran","x (Deluxe Edition)","79875050","673461","219","false","https://www.deezer.com/us/track/79875050","https://cdnt-preview.dzcdn.net/api/1/1/5/3/f/0/53f6ffbf96d861b06ecf7b2f740dfb42.mp3?hdnea=exp=1781737748~acl=/api/1/1/5/3/f/0/53f6ffbf96d861b06ecf7b2f740dfb42.mp3*~data=user_id=0,application_id=42~hmac=cef390d86f4a12e47f0e7303f75c5972c1213ae0f2158a285c2f4919cca2655a","On 1 list: 10s Hits"
"(thematic candidate)","","","","Maps","Maroon 5","V (Deluxe)","100004582","672533","191","false","https://www.deezer.com/us/track/100004582","https://cdnt-preview.dzcdn.net/api/1/1/2/3/3/0/233b3636bb73c8f2c33c69975cd54690.mp3?hdnea=exp=1781737748~acl=/api/1/1/2/3/3/0/233b3636bb73c8f2c33c69975cd54690.mp3*~data=user_id=0,application_id=42~hmac=05c2655e2db542ae012710706b99ebb117a5755ae3412f553f0747cc7cffb50f","On 1 list: 10s Hits"
"(thematic candidate)","","","","Panini","Lil Nas X","7","699056202","671018","114","false","https://www.deezer.com/us/track/699056202","https://cdnt-preview.dzcdn.net/api/1/1/f/0/4/0/f043b478d60669193be435818b83f84c.mp3?hdnea=exp=1781737748~acl=/api/1/1/f/0/4/0/f043b478d60669193be435818b83f84c.mp3*~data=user_id=0,application_id=42~hmac=cac93584575b27822a667b161429b380173de92ce25aa7be3c752e0d5fae4e3c","On 1 list: 10s Hits"
"(thematic candidate)","","","","212","Azealia Banks","1991 - EP","540984692","670662","203","true","https://www.deezer.com/us/track/540984692","https://cdnt-preview.dzcdn.net/api/1/1/c/a/6/0/ca606de89bf329f390b6b795403d02a5.mp3?hdnea=exp=1781737751~acl=/api/1/1/c/a/6/0/ca606de89bf329f390b6b795403d02a5.mp3*~data=user_id=0,application_id=42~hmac=84f8e802e0e17579d78d97de5e391fc442e37d4b1b4dbf77febd0249249612eb","On 1 list: 10s Party Hits"
"(thematic candidate)","","","","Na Na","Trey Songz","Na Na","74395576","670351","231","false","https://www.deezer.com/us/track/74395576","https://cdnt-preview.dzcdn.net/api/1/1/9/7/9/0/97959101c4580f9d4295e9dda066b5c2.mp3?hdnea=exp=1781737748~acl=/api/1/1/9/7/9/0/97959101c4580f9d4295e9dda066b5c2.mp3*~data=user_id=0,application_id=42~hmac=7e25e5d9da3124c780e12085e922b81c0194417052ed944f1086b23fb22c7e36","On 1 list: 10s Hits"
"(thematic candidate)","","","","Imma Be","The Black Eyed Peas","THE E.N.D. (THE ENERGY NEVER DIES) (Deluxe Version)","4619465","670187","258","true","https://www.deezer.com/us/track/4619465","https://cdnt-preview.dzcdn.net/api/1/1/8/0/e/0/80e3e66bddfa48c1195be6512ba33b19.mp3?hdnea=exp=1781737748~acl=/api/1/1/8/0/e/0/80e3e66bddfa48c1195be6512ba33b19.mp3*~data=user_id=0,application_id=42~hmac=88824295f54952b10365003816ca0b9cab38bce2129ca5fa1f8749f201e4e6c4","On 1 list: 10s Hits"
"(thematic candidate)","","","","No Type","Rae Sremmurd","SremmLife","92871300","669350","200","true","https://www.deezer.com/us/track/92871300","https://cdnt-preview.dzcdn.net/api/1/1/7/9/7/0/797de9a62cb6711bfb8cd9da35f754f9.mp3?hdnea=exp=1781737748~acl=/api/1/1/7/9/7/0/797de9a62cb6711bfb8cd9da35f754f9.mp3*~data=user_id=0,application_id=42~hmac=3ddd8a3a90cc96727acae40a08a5f04560deb0567ff1387b20721db6ece5e796","On 1 list: 10s Hits"
"(thematic candidate)","","","","Little Do You Know","Alex & Sierra","It's About Us","86876435","668390","184","false","https://www.deezer.com/us/track/86876435","https://cdnt-preview.dzcdn.net/api/1/1/9/b/3/0/9b3b2ca25d9661d27efb3bf750f283bd.mp3?hdnea=exp=1781737750~acl=/api/1/1/9/b/3/0/9b3b2ca25d9661d27efb3bf750f283bd.mp3*~data=user_id=0,application_id=42~hmac=d8e621f01f414202e85375de5f44725b82442040cc27b087aff03f1353832448","On 1 list: 10s Hits"
"(thematic candidate)","","","","Look At Me Now (feat. Lil' Wayne & Busta Rhymes)","Chris Brown","F.A.M.E. (Expanded Edition)","652442532","666161","223","true","https://www.deezer.com/us/track/652442532","https://cdnt-preview.dzcdn.net/api/1/1/a/3/4/0/a343b4ff810dab3ef93595625e688219.mp3?hdnea=exp=1781737748~acl=/api/1/1/a/3/4/0/a343b4ff810dab3ef93595625e688219.mp3*~data=user_id=0,application_id=42~hmac=46753e30b9d1475d153103a7162dc97144696bfccf6f6825305136d0d01a7fdf","On 1 list: 10s Hits"
"(thematic candidate)","","","","White Iverson","Post Malone","Stoney (Deluxe)","137726975","666021","254","true","https://www.deezer.com/us/track/137726975","https://cdnt-preview.dzcdn.net/api/1/1/9/e/b/0/9eb7273be3cbbbaec07702b8b882327c.mp3?hdnea=exp=1781737748~acl=/api/1/1/9/e/b/0/9eb7273be3cbbbaec07702b8b882327c.mp3*~data=user_id=0,application_id=42~hmac=12407ff82f3624cbbf5f1d85db0f283758482cbc932fd214d8742f97ea8fbfc7","On 1 list: 10s Hits"
"(thematic candidate)","","","","Beautiful People (feat. Khalid)","Ed Sheeran","Beautiful People (feat. Khalid)","703496412","665735","197","false","https://www.deezer.com/us/track/703496412","https://cdnt-preview.dzcdn.net/api/1/1/0/c/b/0/0cbb768840bb5712958367339f5eec8a.mp3?hdnea=exp=1781737748~acl=/api/1/1/0/c/b/0/0cbb768840bb5712958367339f5eec8a.mp3*~data=user_id=0,application_id=42~hmac=8cc7ed0ee4282e2add6c2e8ab387da0d699d8ed3cd5c89531d3793b91b0a11a7","On 1 list: 10s Hits"
"(thematic candidate)","","","","jar of hearts","Christina Perri","jar of hearts","12343340","664723","246","false","https://www.deezer.com/us/track/12343340","https://cdnt-preview.dzcdn.net/api/1/1/5/0/5/0/505cacddae5a487ed82da4770ec843fb.mp3?hdnea=exp=1781737748~acl=/api/1/1/5/0/5/0/505cacddae5a487ed82da4770ec843fb.mp3*~data=user_id=0,application_id=42~hmac=bc45db55c5db021675f1126b34bcd61ef12e75c4a8ddc51ef2f56e57f832064f","On 1 list: 10s Hits"
"(thematic candidate)","","","","Going Bad (feat. Drake)","Meek Mill","Championships","596680492","664605","180","true","https://www.deezer.com/us/track/596680492","https://cdnt-preview.dzcdn.net/api/1/1/5/5/9/0/5597724d659cf57605a5051f8d109a0d.mp3?hdnea=exp=1781737747~acl=/api/1/1/5/5/9/0/5597724d659cf57605a5051f8d109a0d.mp3*~data=user_id=0,application_id=42~hmac=cc3a9032b10480c4511c1dc96ece0d1ac70bfc50c85dab1056ceff07e52a3726","On 1 list: 10s Hits"
"(thematic candidate)","","","","Tighten Up","The Black Keys","Brothers (Deluxe Remastered Anniversary Edition)","1191627792","662718","211","false","https://www.deezer.com/us/track/1191627792","https://cdnt-preview.dzcdn.net/api/1/1/a/9/7/0/a973a3c6ac6713adf95abf60ceaf3a7d.mp3?hdnea=exp=1781737754~acl=/api/1/1/a/9/7/0/a973a3c6ac6713adf95abf60ceaf3a7d.mp3*~data=user_id=0,application_id=42~hmac=f25c9faa1f2a4b3d119c7ad90493239ca11e3d913c7059a1c24f5c2f90b61d53","On 1 list: Modern Rock Essentials"
"(thematic candidate)","","","","Under Cover of Darkness","The Strokes","Angles","10101602","662597","236","false","https://www.deezer.com/us/track/10101602","https://cdnt-preview.dzcdn.net/api/1/1/7/8/2/0/782337d78b02dca2c2b98e9b333cf7ce.mp3?hdnea=exp=1781737752~acl=/api/1/1/7/8/2/0/782337d78b02dca2c2b98e9b333cf7ce.mp3*~data=user_id=0,application_id=42~hmac=e77274ecc6fd58da95dc2a017361433fa8c5651eb1598dc9a96f93cca1f4572c","On 1 list: 2010s Rock"
"(thematic candidate)","","","","Trap Queen","Fetty Wap","Trap Queen","91934728","662436","222","true","https://www.deezer.com/us/track/91934728","https://cdnt-preview.dzcdn.net/api/1/1/d/2/3/0/d236757c1e73afbdf29640ff7195e862.mp3?hdnea=exp=1781737747~acl=/api/1/1/d/2/3/0/d236757c1e73afbdf29640ff7195e862.mp3*~data=user_id=0,application_id=42~hmac=2fdab3bdd3dd81d1091e747817a0586b7047942990a60a868844940c7593e534","On 1 list: 10s Hits"
"(thematic candidate)","","","","23","Mike WiLL Made-It","23","70509386","662075","252","true","https://www.deezer.com/us/track/70509386","https://cdnt-preview.dzcdn.net/api/1/1/c/9/1/0/c91c13d7a2f391fc1929156e4a1fb492.mp3?hdnea=exp=1781737748~acl=/api/1/1/c/9/1/0/c91c13d7a2f391fc1929156e4a1fb492.mp3*~data=user_id=0,application_id=42~hmac=572904adde405ea25ca417b422617554053c99fad777ddefd585b54c1f80c2ae","On 1 list: 10s Hits"
"(thematic candidate)","","","","F**kin' Perfect","P!nk","Greatest Hits...So Far!!!","15597832","660204","210","true","https://www.deezer.com/us/track/15597832","https://cdnt-preview.dzcdn.net/api/1/1/8/c/5/0/8c5c7dda8dfcfd010d07e0d6a7c88f4f.mp3?hdnea=exp=1781737748~acl=/api/1/1/8/c/5/0/8c5c7dda8dfcfd010d07e0d6a7c88f4f.mp3*~data=user_id=0,application_id=42~hmac=6fb27cd0a4d59a9f71154a4a820a5cc0db6aa12f18aefbfefa1f98bd8a5e3f01","On 1 list: 10s Hits"
"(thematic candidate)","","","","Habits (Stay High) (Hippie Sabotage Remix)","Tove Lo","Queen Of The Clouds","84669149","658734","258","false","https://www.deezer.com/us/track/84669149","https://cdnt-preview.dzcdn.net/api/1/1/6/c/0/0/6c0b63a5a4a327954f34e3c4318b7e39.mp3?hdnea=exp=1781737749~acl=/api/1/1/6/c/0/0/6c0b63a5a4a327954f34e3c4318b7e39.mp3*~data=user_id=0,application_id=42~hmac=6fa9daa4fc2dc2f278416cbdd2a1979b600d17ab5d9b677cb75af5eaa60632b2","On 1 list: 10s Hits"
"(thematic candidate)","","","","Watch Me (Whip / Nae Nae)","Silentó","Watch Me (Whip / Nae Nae)","100614636","658255","185","false","https://www.deezer.com/us/track/100614636","https://cdnt-preview.dzcdn.net/api/1/1/a/2/0/0/a204688c7e74520e3342609aefafb17b.mp3?hdnea=exp=1781737747~acl=/api/1/1/a/2/0/0/a204688c7e74520e3342609aefafb17b.mp3*~data=user_id=0,application_id=42~hmac=d4dd5c70b8f0f6c67b10fb6bf6c92d517e777244f2610d67557399aa59684d4f","On 1 list: 10s Hits"
"(thematic candidate)","","","","breathin","Ariana Grande","Sweetener","542389542","657901","198","true","https://www.deezer.com/us/track/542389542","https://cdnt-preview.dzcdn.net/api/1/1/1/1/f/0/11fd1a1dbcc5d4fe216cc820d8bb1ece.mp3?hdnea=exp=1781737748~acl=/api/1/1/1/1/f/0/11fd1a1dbcc5d4fe216cc820d8bb1ece.mp3*~data=user_id=0,application_id=42~hmac=4154bcbe545f80dbb9bbef92f8eda4f450e86fce106c792df5d55ed67b706641","On 1 list: 10s Hits"
"(thematic candidate)","","","","Deuces (feat. Tyga & Kevin McCall)","Chris Brown","F.A.M.E. (Expanded Edition)","652442502","656163","276","true","https://www.deezer.com/us/track/652442502","https://cdnt-preview.dzcdn.net/api/1/1/d/1/8/0/d18d7f107d2de65026589f31b750ef1a.mp3?hdnea=exp=1781737748~acl=/api/1/1/d/1/8/0/d18d7f107d2de65026589f31b750ef1a.mp3*~data=user_id=0,application_id=42~hmac=3368d5b78d206bdb88cade00f3bb6a8b30b147ba6e796492bf4e2115a46002d3","On 1 list: 10s Hits"
